scroll,z,k,seed,cell,x,y,inside
PHerc0332,698,2,20263613,c,1824.3540753902034,1990.6240683595925,1
PHerc0332,698,2,20263613,d,2244.679304364006,2108.5781024070625,1
PHerc0332,698,3,20264613,a,1822.4480229369776,1999.1529489908248,1
PHerc0332,698,3,20264613,b,2242.4480229369774,2112.152948990825,1
PHerc0332,698,3,20264613,c,1822.4480229369776,1999.1529489908248,1
PHerc0332,698,3,20264613,d,2242.4411148979916,2112.8765421953117,1
PHerc0332,698,4,20265613,a,1822.6190100207564,1945.7775481020533,1
PHerc0332,698,4,20265613,b,1820.6190100207564,1765.7775481020533,1
PHerc0332,698,4,20265613,c,1822.350283039211,1945.2917474661383,1
PHerc0332,698,4,20265613,d,2242.5433677470683,2103.998277490763,1
PHerc0332,698,5,20266613,a,1832.4555279098195,1971.8129176352377,1
PHerc0332,698,5,20266613,b,1806.4555279098195,1860.8129176352377,1
PHerc0332,698,5,20266613,c,1832.4555279098195,1971.8129176352377,1
PHerc0332,698,5,20266613,d,2241.6251462845776,2105.1622539744003,1
PHerc0332,698,6,20267613,a,1834.2840801014738,1995.717001170847,1
PHerc0332,698,6,20267613,b,1823.2840801014738,1771.717001170847,1
PHerc0332,698,6,20267613,c,1834.2840801014738,1995.717001170847,1
PHerc0332,698,6,20267613,d,2241.4653216289375,2105.2900721305605,1
PHerc0332,698,7,20268613,a,1834.2087242616162,2000.2105861479927,1
PHerc0332,698,7,20268613,b,1806.2087242616162,1861.2105861479927,1
PHerc0332,698,7,20268613,c,1834.2087242616162,2000.2105861479927,1
PHerc0332,698,7,20268613,d,2240.8104960230153,2111.1393711610867,1
PHerc0332,698,8,20269613,a,1833.368987547424,2003.1259352598645,1
PHerc0332,698,8,20269613,b,2242.368987547424,2107.1259352598645,1
PHerc0332,698,8,20269613,c,1833.368987547424,2003.1259352598645,1
PHerc0332,698,8,20269613,d,2242.4475172694033,2107.2327427079804,1
PHerc0332,698,9,20270613,a,1825.6440569272177,1981.138700752251,1
PHerc0332,698,9,20270613,b,1814.6440569272177,1754.138700752251,1
PHerc0332,698,9,20270613,c,1825.6440569272177,1981.138700752251,1
PHerc0332,698,9,20270613,d,2238.476148059045,2111.645191989816,1
PHerc0332,698,10,20271613,a,1833.6411500358765,1997.5831063446249,1
PHerc0332,698,10,20271613,b,2422.6411500358763,2655.583106344625,1
PHerc0332,698,10,20271613,c,1833.6411500358765,1997.5831063446249,1
PHerc0332,698,10,20271613,d,2239.6612383559377,2103.7821095208074,1
PHerc0332,698,11,20272613,a,1821.3530874165197,1945.7649141931188,1
PHerc0332,698,11,20272613,b,1805.3530874165197,1860.7649141931188,1
PHerc0332,698,11,20272613,c,1821.3530874165197,1945.7649141931188,1
PHerc0332,698,11,20272613,d,1364.465932857328,2097.9983750385936,1
PHerc0332,698,12,20273613,a,1825.7917682509567,1986.6707952391932,1
PHerc0332,698,12,20273613,b,1805.7917682509567,1860.6707952391932,1
PHerc0332,698,12,20273613,c,1825.7917682509567,1986.6707952391932,1
PHerc0332,698,12,20273613,d,2248.261106559701,2110.039279286157,1
PHerc0332,698,13,20274613,a,1830.6908465997835,1986.6066780496146,1
PHerc0332,698,13,20274613,b,1805.6908465997835,1860.6066780496146,1
PHerc0332,698,13,20274613,c,1830.6908465997835,1986.6066780496146,1
PHerc0332,698,13,20274613,d,1805.6919758095432,1860.7183909440116,1
PHerc0332,698,14,20275613,a,1829.3749856726656,1970.8653643447096,1
PHerc0332,698,14,20275613,b,1805.3749856726656,1860.8653643447094,1
PHerc0332,698,14,20275613,c,1829.3749856726656,1970.8653643447096,1
PHerc0332,698,14,20275613,d,2430.724992627928,2665.315900617575,1
PHerc0332,698,15,20276613,a,1832.8915539869074,1999.637644611893,1
PHerc0332,698,15,20276613,b,1805.8915539869074,1860.637644611893,1
PHerc0332,698,15,20276613,c,1832.8915539869074,1999.637644611893,1
PHerc0332,698,15,20276613,d,2240.9910867588355,2105.466163673604,1
PHerc0332,698,16,20277613,a,1820.8408382610749,2001.697521824391,1
PHerc0332,698,16,20277613,b,2247.840838261075,2109.697521824391,1
PHerc0332,698,16,20277613,c,1820.8408382610749,2001.697521824391,1
PHerc0332,698,16,20277613,d,1307.2575821671603,2136.800157965079,1
PHerc0332,698,17,20278613,a,1827.369983619597,1968.0985242361885,1
PHerc0332,698,17,20278613,b,1822.369983619597,1770.0985242361885,1
PHerc0332,698,17,20278613,c,1827.369983619597,1968.0985242361885,1
PHerc0332,698,17,20278613,d,2242.2416071749676,2101.840910205228,1
PHerc0332,698,18,20279613,a,1828.566872542458,1988.3576933523468,1
PHerc0332,698,18,20279613,b,1805.566872542458,1861.3576933523468,1
PHerc0332,698,18,20279613,c,1828.566872542458,1988.3576933523468,1
PHerc0332,698,18,20279613,d,2239.7027324928545,2108.065277362313,1
PHerc0332,698,19,20280613,a,1822.0217497842123,1946.0246127014161,1
PHerc0332,698,19,20280613,b,1806.0217497842123,1861.0246127014161,1
PHerc0332,698,19,20280613,c,1822.0217497842123,1946.0246127014161,1
PHerc0332,698,19,20280613,d,1814.3532457269282,1753.5183596995867,1
PHerc0332,1033,0,20261948,a,2130.3701763703707,2097.9834572437626,1
PHerc0332,1033,0,20261948,b,2011.3701763703707,2065.9834572437626,1
PHerc0332,1033,0,20261948,c,2130.3701763703707,2097.9834572437626,1
PHerc0332,1033,0,20261948,d,2011.1228613479852,2065.7711041046905,1
PHerc0332,1033,1,20262948,a,2127.270073319848,2099.9506741620576,1
PHerc0332,1033,1,20262948,b,1996.270073319848,2088.9506741620576,1
PHerc0332,1033,1,20262948,c,2127.270073319848,2099.9506741620576,1
PHerc0332,1033,1,20262948,d,1995.8767117645002,2089.671142533175,1
PHerc0332,1033,2,20263948,a,2131.6220297948494,2095.202935522534,1
PHerc0332,1033,2,20263948,b,1996.6220297948494,2046.202935522534,1
PHerc0332,1033,2,20263948,c,2131.6220297948494,2095.202935522534,1
PHerc0332,1033,2,20263948,d,1996.5517823520306,2046.1898787541759,1
PHerc0332,1033,3,20264948,a,2130.2688711092046,2096.383905571758,1
PHerc0332,1033,3,20264948,b,1994.2688711092046,2066.383905571758,1
PHerc0332,1033,3,20264948,c,2130.2688711092046,2096.383905571758,1
PHerc0332,1033,3,20264948,d,1994.0098993754436,2066.5888716829068,1
PHerc0332,1033,4,20265948,a,2127.3775434358286,2096.664379751953,1
PHerc0332,1033,4,20265948,b,1992.3775434358286,2070.664379751953,1
PHerc0332,1033,4,20265948,c,2127.3775434358286,2096.664379751953,1
PHerc0332,1033,4,20265948,d,1993.1940048571612,2068.4372562954827,1
PHerc0332,1033,5,20266948,a,2128.322443237273,2093.1818256091856,1
PHerc0332,1033,5,20266948,b,2002.322443237273,2041.1818256091856,1
PHerc0332,1033,5,20266948,c,2128.322443237273,2093.1818256091856,1
PHerc0332,1033,5,20266948,d,2001.7214166754964,2040.423185608273,1
PHerc0332,1033,6,20267948,a,2124.9098494625164,2094.777784830004,1
PHerc0332,1033,6,20267948,b,1994.9098494625164,2058.777784830004,1
PHerc0332,1033,6,20267948,c,2124.9098494625164,2094.777784830004,1
PHerc0332,1033,6,20267948,d,1994.404625587445,2059.6599182694054,1
PHerc0332,1033,7,20268948,a,2129.5595429701893,2092.6085021219737,1
PHerc0332,1033,7,20268948,b,1998.5595429701893,2043.6085021219737,1
PHerc0332,1033,7,20268948,c,2129.5595429701893,2092.6085021219737,1
PHerc0332,1033,7,20268948,d,1998.5157355471454,2043.6644949206047,1
PHerc0332,1033,8,20269948,a,2130.5808229445984,2096.7020830730075,1
PHerc0332,1033,8,20269948,b,1996.5808229445984,2073.7020830730075,1
PHerc0332,1033,8,20269948,c,2130.9525017575243,2096.4674497618216,1
PHerc0332,1033,8,20269948,d,1997.1104095161172,2074.0398855839107,1
PHerc0332,1033,9,20270948,a,2128.1162650796828,2095.529860790246,1
PHerc0332,1033,9,20270948,b,1997.1162650796828,2070.529860790246,1
PHerc0332,1033,9,20270948,c,2128.1162650796828,2095.529860790246,1
PHerc0332,1033,9,20270948,d,1997.2963820159298,2070.1490610829883,1
PHerc0332,1033,10,20271948,a,2127.9104260727486,2094.60610305347,1
PHerc0332,1033,10,20271948,b,1991.9104260727486,2046.6061030534702,1
PHerc0332,1033,10,20271948,c,2127.9104260727486,2094.60610305347,1
PHerc0332,1033,10,20271948,d,1991.9289582870215,2046.6117475664264,1
PHerc0332,1033,11,20272948,a,2130.7634479626527,2098.182978275101,1
PHerc0332,1033,11,20272948,b,1990.7634479626527,2068.182978275101,1
PHerc0332,1033,11,20272948,c,2130.7634479626527,2098.182978275101,1
PHerc0332,1033,11,20272948,d,1990.3730883616324,2068.7330322107778,1
PHerc0332,1033,12,20273948,a,2128.4513729925475,2097.302925158574,1
PHerc0332,1033,12,20273948,b,1986.4513729925475,2076.302925158574,1
PHerc0332,1033,12,20273948,c,2128.4513729925475,2097.302925158574,1
PHerc0332,1033,12,20273948,d,1986.5680474551737,2076.0509416539962,1
PHerc0332,1033,13,20274948,a,2127.298591356401,2094.904980068164,1
PHerc0332,1033,13,20274948,b,2010.2985913564012,2035.9049800681641,1
PHerc0332,1033,13,20274948,c,2127.298591356401,2094.904980068164,1
PHerc0332,1033,13,20274948,d,2010.046716285171,2035.9287794200468,1
PHerc0332,1033,14,20275948,a,2129.2854689314327,2095.4515158437043,1
PHerc0332,1033,14,20275948,b,2007.2854689314327,2059.4515158437043,1
PHerc0332,1033,14,20275948,c,2129.2854689314327,2095.4515158437043,1
PHerc0332,1033,14,20275948,d,2006.4718709323304,2060.0670278007615,1
PHerc0332,1033,15,20276948,a,2131.111388711468,2094.84692128674,1
PHerc0332,1033,15,20276948,b,2009.1113887114682,2013.8469212867399,1
PHerc0332,1033,15,20276948,c,2131.111388711468,2094.84692128674,1
PHerc0332,1033,15,20276948,d,2009.0886684581085,2013.679638821623,1
PHerc0332,1033,16,20277948,a,2130.1495949843315,2095.1542803085026,1
PHerc0332,1033,16,20277948,b,1996.1495949843315,2039.1542803085026,1
PHerc0332,1033,16,20277948,c,2130.1495949843315,2095.1542803085026,1
PHerc0332,1033,16,20277948,d,1995.8040325360048,2038.4977261196218,1
PHerc0332,1033,17,20278948,a,2132.2772809408584,2094.1276061368544,1
PHerc0332,1033,17,20278948,b,1998.2772809408584,2046.1276061368544,1
PHerc0332,1033,17,20278948,c,2132.2772809408584,2094.1276061368544,1
PHerc0332,1033,17,20278948,d,1998.1510145046047,2046.1103888320454,1
PHerc0332,1033,18,20279948,a,2129.0576974674577,2096.7347923478883,1
PHerc0332,1033,18,20279948,b,1994.0576974674577,2061.7347923478883,1
PHerc0332,1033,18,20279948,c,2129.0576974674577,2096.7347923478883,1
PHerc0332,1033,18,20279948,d,1993.82195035284,2062.0908900811846,1
PHerc0332,1033,19,20280948,a,2126.887700387381,2094.242801577769,1
PHerc0332,1033,19,20280948,b,2010.8877003873808,2054.242801577769,1
PHerc0332,1033,19,20280948,c,2126.887700387381,2094.242801577769,1
PHerc0332,1033,19,20280948,d,2010.846217612826,2054.3870619386066,1
PHerc0332,1367,0,20262282,a,2116.1307628279737,2090.5919841264313,1
PHerc0332,1367,0,20262282,b,2118.1307628279737,2118.5919841264313,1
PHerc0332,1367,0,20262282,c,2116.1307628279737,2090.5919841264313,1
PHerc0332,1367,0,20262282,d,2118.1307628279737,2118.5919841264313,1
PHerc0332,1367,1,20263282,a,2115.918593389171,2089.1106967934384,1
PHerc0332,1367,1,20263282,b,2110.918593389171,2109.1106967934384,1
PHerc0332,1367,1,20263282,c,2115.918593389171,2089.1106967934384,1
PHerc0332,1367,1,20263282,d,2110.918593389171,2109.1106967934384,1
PHerc0332,1367,2,20264282,a,2118.7720106572874,2086.3398264944726,1
PHerc0332,1367,2,20264282,b,2116.7720106572874,2088.3398264944726,1
PHerc0332,1367,2,20264282,c,2118.7720106572874,2086.3398264944726,1
PHerc0332,1367,2,20264282,d,2116.7720106572874,2088.3398264944726,1
PHerc0332,1367,3,20265282,a,2108.9265545858775,2089.73480029606,1
PHerc0332,1367,3,20265282,b,2109.9265545858775,2118.73480029606,1
PHerc0332,1367,3,20265282,c,2108.9265545858775,2089.73480029606,1
PHerc0332,1367,3,20265282,d,2109.9265545858775,2118.73480029606,1
PHerc0332,1367,4,20266282,a,2119.0398501059562,2079.20004923768,1
PHerc0332,1367,4,20266282,b,2121.0398501059562,2079.20004923768,1
PHerc0332,1367,4,20266282,c,2119.0398501059562,2079.20004923768,1
PHerc0332,1367,4,20266282,d,2121.0398501059562,2079.20004923768,1
PHerc0332,1367,5,20267282,a,2131.141200874287,2077.575671963798,1
PHerc0332,1367,5,20267282,b,2107.141200874287,2080.575671963798,1
PHerc0332,1367,5,20267282,c,2131.141200874287,2077.575671963798,1
PHerc0332,1367,5,20267282,d,2106.575745359233,2080.6099440043754,1
PHerc0332,1367,6,20268282,a,2115.2255663662695,2098.81657955397,1
PHerc0332,1367,6,20268282,b,2110.2255663662695,2109.81657955397,1
PHerc0332,1367,6,20268282,c,2115.2255663662695,2098.81657955397,1
PHerc0332,1367,6,20268282,d,2110.2255663662695,2109.81657955397,1
PHerc0332,1367,7,20269282,a,2115.627199996593,2089.883634109797,1
PHerc0332,1367,7,20269282,b,2117.627199996593,2118.883634109797,1
PHerc0332,1367,7,20269282,c,2115.627199996593,2089.883634109797,1
PHerc0332,1367,7,20269282,d,2117.627199996593,2118.883634109797,1
PHerc0332,1367,8,20270282,a,2110.8744994893364,2089.3621087657657,1
PHerc0332,1367,8,20270282,b,2105.8744994893364,2084.3621087657657,1
PHerc0332,1367,8,20270282,c,2110.8744994893364,2089.3621087657657,1
PHerc0332,1367,8,20270282,d,2105.8744994893364,2084.3621087657657,1
PHerc0332,1367,9,20271282,a,2131.3538184435815,2109.7528706639964,1
PHerc0332,1367,9,20271282,b,2126.3538184435815,2111.7528706639964,1
PHerc0332,1367,9,20271282,c,2131.3538184435815,2109.7528706639964,1
PHerc0332,1367,9,20271282,d,2126.3538184435815,2111.7528706639964,1
PHerc0332,1367,10,20272282,a,2121.2156380565384,2110.839433126072,1
PHerc0332,1367,10,20272282,b,2120.2156380565384,2113.839433126072,1
PHerc0332,1367,10,20272282,c,2121.2156380565384,2110.839433126072,1
PHerc0332,1367,10,20272282,d,2120.2156380565384,2113.839433126072,1
PHerc0332,1367,11,20273282,a,2121.0403594376553,2084.183760191913,1
PHerc0332,1367,11,20273282,b,2114.0403594376553,2087.183760191913,1
PHerc0332,1367,11,20273282,c,2121.0403594376553,2084.183760191913,1
PHerc0332,1367,11,20273282,d,2114.0403594376553,2087.183760191913,1
PHerc0332,1367,12,20274282,a,2130.8102271846924,2108.2751412519883,1
PHerc0332,1367,12,20274282,b,2121.8102271846924,2115.2751412519883,1
PHerc0332,1367,12,20274282,c,2130.8102271846924,2108.2751412519883,1
PHerc0332,1367,12,20274282,d,2121.8102271846924,2115.2751412519883,1
PHerc0332,1367,13,20275282,a,2121.3146926752515,2108.703169584326,1
PHerc0332,1367,13,20275282,b,2117.3146926752515,2118.703169584326,1
PHerc0332,1367,13,20275282,c,2121.3146926752515,2108.703169584326,1
PHerc0332,1367,13,20275282,d,2117.3146926752515,2118.703169584326,1
PHerc0332,1367,14,20276282,a,2122.6088395847905,2100.668026700925,1
PHerc0332,1367,14,20276282,b,2114.6088395847905,2097.668026700925,1
PHerc0332,1367,14,20276282,c,2122.6088395847905,2100.668026700925,1
PHerc0332,1367,14,20276282,d,2114.6088395847905,2097.668026700925,1
PHerc0332,1367,15,20277282,a,2117.989797581992,2094.8038552470975,1
PHerc0332,1367,15,20277282,b,2120.989797581992,2110.8038552470975,1
PHerc0332,1367,15,20277282,c,2117.989797581992,2094.8038552470975,1
PHerc0332,1367,15,20277282,d,2120.989797581992,2110.8038552470975,1
PHerc0332,1367,16,20278282,a,2118.9924137466814,2101.7661518132036,1
PHerc0332,1367,16,20278282,b,2119.9924137466814,2113.7661518132036,1
PHerc0332,1367,16,20278282,c,2118.9924137466814,2101.7661518132036,1
PHerc0332,1367,16,20278282,d,2119.9924137466814,2113.7661518132036,1
PHerc0332,1367,17,20279282,a,2113.677842975727,2094.195083114974,1
PHerc0332,1367,17,20279282,b,2111.677842975727,2112.195083114974,1
PHerc0332,1367,17,20279282,c,2113.677842975727,2094.195083114974,1
PHerc0332,1367,17,20279282,d,2111.677842975727,2112.195083114974,1
PHerc0332,1367,18,20280282,a,2119.8444833220196,2084.981061043887,1
PHerc0332,1367,18,20280282,b,2106.8444833220196,2089.981061043887,1
PHerc0332,1367,18,20280282,c,2119.8444833220196,2084.981061043887,1
PHerc0332,1367,18,20280282,d,2106.8444833220196,2089.981061043887,1
PHerc0332,1367,19,20281282,a,2122.604559082799,2114.846915886017,1
PHerc0332,1367,19,20281282,b,2114.604559082799,2120.846915886017,1
PHerc0332,1367,19,20281282,c,2122.604559082799,2114.846915886017,1
PHerc0332,1367,19,20281282,d,2114.604559082799,2120.846915886017,1
PHerc0332,1701,0,20262616,a,2114.2311311228373,2092.1724894761974,1
PHerc0332,1701,0,20262616,b,2114.2311311228373,2099.1724894761974,1
PHerc0332,1701,0,20262616,c,2114.2311311228373,2092.1724894761974,1
PHerc0332,1701,0,20262616,d,2114.2311311228373,2099.1724894761974,1
PHerc0332,1701,1,20263616,a,2117.001778334138,2092.5986625536457,1
PHerc0332,1701,1,20263616,b,2115.001778334138,2093.5986625536457,1
PHerc0332,1701,1,20263616,c,2117.001778334138,2092.5986625536457,1
PHerc0332,1701,1,20263616,d,2115.001778334138,2093.5986625536457,1
PHerc0332,1701,2,20264616,a,2115.5594105504974,2089.2248408836376,1
PHerc0332,1701,2,20264616,b,2110.5594105504974,2097.2248408836376,1
PHerc0332,1701,2,20264616,c,2115.5594105504974,2089.2248408836376,1
PHerc0332,1701,2,20264616,d,2110.5594105504974,2097.2248408836376,1
PHerc0332,1701,3,20265616,a,2117.7822925826754,2088.0926745118545,1
PHerc0332,1701,3,20265616,b,2115.7822925826754,2086.0926745118545,1
PHerc0332,1701,3,20265616,c,2117.7822925826754,2088.0926745118545,1
PHerc0332,1701,3,20265616,d,2115.7822925826754,2086.0926745118545,1
PHerc0332,1701,4,20266616,a,2116.3856690382536,2085.2946236934413,1
PHerc0332,1701,4,20266616,b,2114.3856690382536,2087.2946236934413,1
PHerc0332,1701,4,20266616,c,2116.3856690382536,2085.2946236934413,1
PHerc0332,1701,4,20266616,d,2114.3856690382536,2087.2946236934413,1
PHerc0332,1701,5,20267616,a,2117.5485435384808,2092.1954479983197,1
PHerc0332,1701,5,20267616,b,2109.5485435384808,2095.1954479983197,1
PHerc0332,1701,5,20267616,c,2117.5485435384808,2092.1954479983197,1
PHerc0332,1701,5,20267616,d,2109.5485435384808,2095.1954479983197,1
PHerc0332,1701,6,20268616,a,2117.878138493464,2084.9669213878674,1
PHerc0332,1701,6,20268616,b,2116.878138493464,2082.9669213878674,1
PHerc0332,1701,6,20268616,c,2117.878138493464,2084.9669213878674,1
PHerc0332,1701,6,20268616,d,2116.878138493464,2082.9669213878674,1
PHerc0332,1701,7,20269616,a,2116.25427231032,2092.655062756706,1
PHerc0332,1701,7,20269616,b,2112.25427231032,2093.655062756706,1
PHerc0332,1701,7,20269616,c,2116.25427231032,2092.655062756706,1
PHerc0332,1701,7,20269616,d,2112.25427231032,2093.655062756706,1
PHerc0332,1701,8,20270616,a,2113.202784231818,2095.804412867086,1
PHerc0332,1701,8,20270616,b,2111.202784231818,2098.804412867086,1
PHerc0332,1701,8,20270616,c,2113.202784231818,2095.804412867086,1
PHerc0332,1701,8,20270616,d,2111.202784231818,2098.804412867086,1
PHerc0332,1701,9,20271616,a,2120.75218543135,2095.187826136897,1
PHerc0332,1701,9,20271616,b,2119.75218543135,2093.187826136897,1
PHerc0332,1701,9,20271616,c,2120.75218543135,2095.187826136897,1
PHerc0332,1701,9,20271616,d,2119.75218543135,2093.187826136897,1
PHerc0332,1701,10,20272616,a,2118.7416739708333,2094.4973717816624,1
PHerc0332,1701,10,20272616,b,2111.7416739708333,2092.4973717816624,1
